Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
FCR,50,2017-02-27 12:00:00,3.8,0.355,0.015,0.091,0.002,1,0,0,0,0
FCR,50,2017-02-27 12:00:00,5,0.371,0.017,0.068,0.002,1,0,0,0,0
FCR,50,2017-02-27 12:00:00,6.2,0.371,0.012,0.101,0.001,1,0,0,0,3
FCR,50,2017-02-27 12:00:00,8,0.362,0.013,0.124,0.001,1,0,0,0,3
FCR,50,2017-02-27 12:00:00,9,0.359,0.014,0.082,0.001,1,0,0,0,3
FCR,50,2017-03-13 12:00:00,0.1,0.411,0.019,0.062,0.012,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,1.6,0.409,0.019,0.067,0.011,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,3.8,0.412,0.019,0.061,0.011,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,5,0.409,0.021,0.054,0.011,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,6.2,0.409,0.019,0.097,0.011,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,8,0.426,0.026,0.069,0.012,1,0,0,0,0
FCR,50,2017-03-13 12:00:00,9,0.423,0.023,0.047,0.013,1,0,0,0,0
BVR,50,2017-03-17 12:00:00,0.1,0.253,0.026,0.019,0.001,1,0,0,0,3
BVR,50,2017-03-17 12:00:00,3,0.239,0.022,0.032,0.001,1,0,0,0,3
BVR,50,2017-03-17 12:00:00,6,0.241,0.021,0.017,0.001,1,0,0,0,3
BVR,50,2017-03-17 12:00:00,9,0.264,0.021,0.043,0.001,1,0,0,0,3
BVR,50,2017-03-17 12:00:00,11,0.243,0.021,0.068,0.001,1,0,0,0,3
FCR,50,2017-03-27 12:00:00,0.1,0.421,0.017,0.069,0.007,1,0,0,0,0
FCR,50,2017-03-27 12:00:00,1.6,,,0.102,0.007,1,1,1,0,0
FCR,50,2017-03-27 12:00:00,3.8,0.407,0.015,0.101,0.006,1,0,0,0,0
FCR,50,2017-03-27 12:00:00,5,0.432,0.015,0.064,0.005,1,0,0,0,0
FCR,50,2017-03-27 12:00:00,6.2,0.411,0.015,0.069,0.005,1,0,0,0,0
FCR,50,2017-03-27 12:00:00,8,0.421,0.016,0.057,0.004,1,0,0,0,0
FCR,50,2017-03-27 12:00:00,9,0.431,0.019,0.085,0.006,1,0,0,0,0
BVR,50,2017-04-10 12:00:00,0.1,0.182,0.029,0.033,0.001,1,0,0,0,3
BVR,50,2017-04-10 12:00:00,3,0.179,0.029,0.044,0.001,1,0,0,0,3
BVR,50,2017-04-10 12:00:00,6,0.192,0.033,0.036,0.001,1,0,0,0,3
BVR,50,2017-04-10 12:00:00,9,0.296,0.086,0.027,0.012,1,0,0,0,0
BVR,50,2017-04-10 12:00:00,11,0.439,0.168,0.034,0.051,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,0.1,0.471,0.016,0.057,0.004,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,1.6,0.427,0.016,0.065,0.003,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,3.8,0.438,0.017,0.052,0.002,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,5,0.411,0.016,0.025,0.001,1,0,0,0,3
FCR,50,2017-04-10 12:00:00,6.2,0.401,0.018,0.041,0.004,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,8,0.429,0.022,0.036,0.004,1,0,0,0,0
FCR,50,2017-04-10 12:00:00,9,0.426,0.022,0.025,0.005,1,0,0,0,0
FCR,50,2017-04-24 12:00:00,0.1,0.413,0.022,0.145,0.001,1,0,0,0,3
FCR,50,2017-04-24 12:00:00,1.6,0.419,0.022,0.129,0.001,1,0,0,0,3
FCR,50,2017-04-24 12:00:00,3.8,0.397,0.016,0.104,0.001,1,0,0,0,3
FCR,50,2017-04-24 12:00:00,5,0.398,0.019,0.052,0.001,1,0,0,0,3
FCR,50,2017-04-24 12:00:00,6.2,0.439,0.049,0.049,0.021,1,0,0,0,0
FCR,50,2017-04-24 12:00:00,8,0.443,0.05,0.034,0.022,1,0,0,0,0
FCR,50,2017-04-24 12:00:00,9,0.451,0.056,0.048,0.026,1,0,0,0,0
BVR,50,2017-05-05 12:00:00,0.1,0.15,0.018,0.025,0.004,1,0,0,0,0
BVR,50,2017-05-05 12:00:00,3,0.239,0.021,0.027,0.004,1,0,0,0,0
BVR,50,2017-05-05 12:00:00,6,0.091,0.026,0.014,0.001,1,0,0,0,3
BVR,50,2017-05-05 12:00:00,9,0.114,0.118,0.011,0.067,1,0,0,0,0
BVR,50,2017-05-05 12:00:00,11,0.758,0.716,0.047,0.68,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,0.1,0.321,0.016,0.076,0.003,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,1.6,0.416,0.019,0.096,0.004,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,3.8,0.395,0.016,0.084,0.002,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,5,0.377,0.023,0.041,0.001,1,0,0,0,3
FCR,50,2017-05-05 12:00:00,6.2,0.378,0.043,0.032,0.002,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,8,0.448,0.064,0.03,0.003,1,0,0,0,0
FCR,50,2017-05-05 12:00:00,9,0.398,0.054,0.048,0.003,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,0.1,0.437,0.018,0.131,0.006,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,1.6,0.427,0.019,0.13,0.005,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,3.8,0.369,0.014,0.101,0.003,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,5,0.389,0.022,0.349,0.031,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,6.2,0.072,0.003,0.035,0.003,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,8,0.366,0.049,0.038,0.003,1,0,0,0,0
FCR,50,2017-05-08 12:00:00,9,0.371,0.049,0.021,0.003,1,0,0,0,0
BVR,50,2017-05-10 12:00:00,0.1,0.213,0.022,0.015,0.001,1,0,0,0,3
BVR,50,2017-05-10 12:00:00,3,0.171,0.021,0.041,0.001,1,0,0,0,3
BVR,50,2017-05-10 12:00:00,6,0.12,0.049,0.024,0.001,1,0,0,0,3
BVR,50,2017-05-10 12:00:00,9,0.285,0.338,0.01,0.242,1,0,0,0,0
BVR,50,2017-05-10 12:00:00,11,0.976,0.819,0.36,0.819,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,0.1,0.309,0.023,0.068,0.006,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,1.6,0.307,0.018,0.05,0.004,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,3.8,0.34,0.021,0.061,0.003,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,5,0.306,0.056,0.023,0.006,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,6.2,0.33,0.04,0.016,0.006,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,8,0.303,0.067,0.013,0.012,1,0,0,0,0
FCR,50,2017-05-15 12:00:00,9,0.304,0.067,0.021,0.011,1,0,0,0,0
BVR,50,2017-05-18 12:00:00,0.1,0.016,0.001,0.014,0.001,1,0,3,0,3
BVR,50,2017-05-18 12:00:00,3,0.011,0.001,0.019,0.002,1,0,3,0,0
BVR,50,2017-05-18 12:00:00,6,0.004,0.002,0.004,0.006,1,3,0,3,0
BVR,50,2017-05-18 12:00:00,9,,,,,1,2,2,2,2
BVR,50,2017-05-18 12:00:00,11,,,,,1,2,2,2,2
FCR,50,2017-05-22 12:00:00,0.1,0.404,0.026,0.116,0.018,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,1.6,0.402,0.021,0.096,0.013,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,3.8,0.292,0.036,0.043,0.008,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,5,0.283,0.093,0.011,0.031,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,6.2,0.278,0.093,0.014,0.03,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,8,0.369,0.04,0.069,0.016,1,0,0,0,0
FCR,50,2017-05-22 12:00:00,9,0.333,0.11,0.018,0.031,1,0,0,0,0
BVR,50,2017-05-25 12:00:00,0.1,0.211,0.031,0.044,0.002,1,0,0,0,0
BVR,50,2017-05-25 12:00:00,3,0.212,0.032,0.054,0.002,1,0,0,0,0
BVR,50,2017-05-25 12:00:00,6,0.15,0.095,0.013,0.059,1,0,0,0,0
BVR,50,2017-05-25 12:00:00,9,1.01,0.905,0.325,0.887,1,0,0,0,0
BVR,50,2017-05-25 12:00:00,11,6.29,1.573,5.882,1.542,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,0.1,0.463,0.027,0.129,0.012,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,1.6,0.466,0.025,0.111,0.004,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,3.8,0.446,0.026,0.077,0.008,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,5,0.271,0.105,0.025,0.046,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,6.2,0.282,0.108,0.017,0.047,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,8,0.294,0.104,0.018,0.045,1,0,0,0,0
FCR,50,2017-05-29 12:00:00,9,0.299,0.102,0.036,0.042,1,0,0,0,0
BVR,50,2017-06-01 12:00:00,0.1,0.245,0.031,0.051,0.001,1,0,0,0,3
BVR,50,2017-06-01 12:00:00,3,0.241,0.027,0.054,0.001,1,0,0,0,3
BVR,50,2017-06-01 12:00:00,6,0.223,0.071,0.016,0.023,1,0,0,0,0
BVR,50,2017-06-01 12:00:00,9,5.431,1.581,4.349,1.356,1,0,0,0,0
BVR,50,2017-06-01 12:00:00,11,7.488,1.691,7.795,1.703,1,0,0,0,0
BVR,50,2017-06-05 12:00:00,0.1,0.327,0.034,0.069,0.001,1,0,0,0,3
BVR,50,2017-06-05 12:00:00,3,0.331,0.035,0.064,0.001,1,0,0,0,3
BVR,50,2017-06-05 12:00:00,6,0.213,0.266,0.006,0.187,1,0,0,0,0
BVR,50,2017-06-05 12:00:00,9,6.129,1.714,6.012,1.713,1,0,0,0,0
BVR,50,2017-06-05 12:00:00,11,6.384,1.549,6.236,1.544,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,0.1,0.33,0.02,0.097,0.002,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,1.6,0.349,0.021,0.114,0.002,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,3.8,0.338,0.027,0.064,0.003,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,5,0.417,0.048,0.118,0.017,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,6.2,0.431,0.138,0.072,0.088,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,8,0.427,0.175,0.08,0.11,1,0,0,0,0
FCR,50,2017-06-05 12:00:00,9,0.427,0.184,0.043,0.123,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,0.1,0.305,0.017,0.129,0.006,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,1.6,0.311,0.013,0.079,0.002,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,3.8,0.412,0.028,0.071,0.006,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,5,0.473,0.154,0.116,0.104,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,6.2,0.487,0.233,0.096,0.177,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,8,0.452,0.273,0.067,0.228,1,0,0,0,0
FCR,50,2017-06-12 12:00:00,9,0.457,0.295,0.032,0.257,1,0,0,0,0
BVR,50,2017-06-15 12:00:00,0.1,0.341,0.027,0.108,0.001,1,0,0,0,3
BVR,50,2017-06-15 12:00:00,3,0.317,0.026,0.089,0.001,1,0,0,0,3
BVR,50,2017-06-15 12:00:00,6,0.259,0.095,0.028,0.03,1,0,0,0,0
BVR,50,2017-06-15 12:00:00,9,7.475,1.782,6.886,1.717,1,0,0,0,0
BVR,50,2017-06-15 12:00:00,11,7.266,1.47,6.66,1.369,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,0.1,0.288,0.015,0.102,0.002,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,1.6,0.297,0.014,0.119,0.002,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,3.8,0.443,0.025,0.114,0.009,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,5,0.549,0.14,0.15,0.115,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,6.2,0.545,0.394,0.069,0.37,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,8,0.573,0.195,0.114,0.136,1,0,0,0,0
FCR,50,2017-06-19 12:00:00,9,0.545,0.387,0.13,0.369,1,0,0,0,0
BVR,50,2017-06-22 12:00:00,0.1,0.469,0.035,0.169,0.001,1,0,0,0,3
BVR,50,2017-06-22 12:00:00,3,0.43,0.031,0.14,0.001,1,0,0,0,3
BVR,50,2017-06-22 12:00:00,6,0.39,0.23,0.018,0.154,1,0,0,0,0
BVR,50,2017-06-22 12:00:00,9,4.513,1.338,4.305,1.325,1,0,0,0,0
BVR,50,2017-06-22 12:00:00,11,8.681,1.647,8.75,1.67,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,0.1,0.286,0.014,0.143,0.004,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,1.6,0.285,0.013,0.143,0.002,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,3.8,0.342,0.011,0.09,0.004,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,5,0.723,0.385,0.085,0.334,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,6.2,0.548,0.238,0.11,0.179,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,8,0.727,0.644,0.083,0.608,1,0,0,0,0
FCR,50,2017-06-26 12:00:00,9,0.727,0.65,0.099,0.626,1,0,0,0,0
BVR,50,2017-06-29 12:00:00,0.1,0.556,0.033,0.197,0.001,1,0,0,0,3
BVR,50,2017-06-29 12:00:00,3,0.561,0.039,0.143,0.002,1,0,0,0,0
BVR,50,2017-06-29 12:00:00,6,1.147,0.827,0.824,0.75,1,0,0,0,0
BVR,50,2017-06-29 12:00:00,9,7.056,1.557,6.71,1.541,1,0,0,0,0
BVR,50,2017-06-29 12:00:00,11,11.303,2.029,11.16,2.057,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,0.1,0.308,0.011,0.222,0.003,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,1.6,0.312,0.01,0.217,0.002,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,3.8,0.329,0.015,0.107,0.005,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,5,0.836,0.397,0.097,0.351,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,6.2,1.034,0.814,0.135,0.774,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,8,0.612,0.288,0.147,0.259,1,0,0,0,0
FCR,50,2017-07-06 12:00:00,9,1.071,0.831,0.161,0.782,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,0.1,0.409,0.013,0.284,0.003,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,1.6,0.404,0.012,0.275,0.002,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,3.8,0.409,0.024,0.08,0.012,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,5,0.707,0.157,0.094,0.106,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,6.2,1.187,0.854,0.133,0.778,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,8,1.22,0.908,0.183,0.839,1,0,0,0,0
FCR,50,2017-07-07 12:00:00,9,1.133,0.818,0.136,0.774,1,0,0,0,0
BVR,50,2017-07-08 12:00:00,0.1,0.671,0.038,0.295,0.005,1,0,0,0,0
BVR,50,2017-07-08 12:00:00,3,0.672,0.039,0.314,0.007,1,0,0,0,0
BVR,50,2017-07-08 12:00:00,6,0.804,0.744,0.333,0.734,1,0,0,0,0
BVR,50,2017-07-08 12:00:00,9,10.322,2.054,8.999,1.939,1,0,0,0,0
BVR,50,2017-07-08 12:00:00,11,14.356,2.171,14.356,2.171,1,0,0,0,0
BVR,50,2017-07-13 12:00:00,0.1,0.802,0.041,0.414,0.009,1,0,0,0,0
BVR,50,2017-07-13 12:00:00,3,0.841,0.065,0.321,0.032,1,0,0,0,0
BVR,50,2017-07-13 12:00:00,6,1.453,1.187,1.172,1.172,1,0,0,0,0
BVR,50,2017-07-13 12:00:00,9,11.937,2.175,11.317,2.128,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,0.1,0.514,0.023,0.343,0.003,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,1.6,0.503,0.025,0.302,0.002,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,3.8,0.492,0.065,0.116,0.018,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,5,0.842,0.133,0.098,0.006,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,6.2,1.328,0.514,0.071,0.47,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,8,1.566,1.059,0.193,0.908,1,0,0,0,0
FCR,50,2017-07-17 12:00:00,9,1.518,1.003,0.102,0.765,1,0,0,0,0
BVR,50,2017-07-20 12:00:00,0.1,1.097,0.044,0.697,0.003,1,0,0,0,0
BVR,50,2017-07-20 12:00:00,3,0.922,0.14,0.342,0.092,1,0,0,0,0
BVR,50,2017-07-20 12:00:00,6,3.2,1.794,3.131,1.81,1,0,0,0,0
BVR,50,2017-07-20 12:00:00,9,13.742,2.292,14.195,2.335,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,0.1,0.583,0.018,0.433,0.004,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,1.6,0.553,0.018,0.404,0.004,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,3.8,0.374,0.024,0.128,0.004,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,5,0.751,0.18,0.045,0.073,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,6.2,2.772,1.393,0.06,0.964,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,8,1.822,1.041,0.146,0.902,1,0,0,0,0
FCR,50,2017-07-24 12:00:00,9,1.955,1.199,0.135,1.055,1,0,0,0,0
BVR,50,2017-07-27 12:00:00,0.1,1.149,0.044,0.575,0.002,1,0,0,0,0
BVR,50,2017-07-27 12:00:00,3,0.986,0.368,0.187,0.431,1,0,0,0,0
BVR,50,2017-07-27 12:00:00,6,2.289,1.193,1.905,1.188,1,0,0,0,0
BVR,50,2017-07-27 12:00:00,9,12.576,2.265,12.767,2.282,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,0.1,0.613,0.023,0.414,0.012,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,1.6,0.632,0.023,0.421,0.007,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,3.8,0.348,0.019,0.163,0.006,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,5,1.573,0.426,0.503,0.497,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,6.2,1.484,0.58,0.166,0.565,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,8,2.163,1.055,0.106,0.946,1,0,0,0,0
FCR,50,2017-07-31 12:00:00,9,2.309,1.226,0.063,1.114,1,0,0,0,0
BVR,50,2017-08-03 12:00:00,0.1,0.627,0.033,0.36,0.001,1,0,0,0,3
BVR,50,2017-08-03 12:00:00,3,0.654,0.045,0.295,0.003,1,0,0,0,0
BVR,50,2017-08-03 12:00:00,6,3.235,1.476,2.952,1.45,1,0,0,0,0
BVR,50,2017-08-03 12:00:00,9,14.912,2.429,15.094,2.454,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,0.1,0.635,0.019,0.294,0.007,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,1.6,0.653,0.018,0.215,0.007,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,3.8,0.476,0.029,0.052,0.016,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,5,1.28,0.361,0.34,0.356,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,6.2,2.079,1.169,0.03,1.072,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,8,2.087,1.254,0.038,1.104,1,0,0,0,0
FCR,50,2017-08-07 12:00:00,9,2.024,1.242,0.018,1.093,1,0,0,0,0
BVR,50,2017-08-10 12:00:00,0.1,0.675,0.038,0.249,0.001,1,0,0,0,3
BVR,50,2017-08-10 12:00:00,3,0.678,0.15,0.116,0.077,1,0,0,0,0
BVR,50,2017-08-10 12:00:00,6,5.395,2.25,5.589,2.239,1,0,0,0,0
BVR,50,2017-08-10 12:00:00,9,15.337,2.477,13.575,2.359,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,0.1,0.425,0.012,0.252,0.007,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,1.6,0.42,0.01,0.241,0.003,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,3.8,0.373,0.019,0.083,0.01,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,5,1.376,1.26,0.066,1.239,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,6.2,1.272,0.785,0.05,0.66,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,8,1.841,1.291,0.022,1.089,1,0,0,0,0
FCR,50,2017-08-14 12:00:00,9,1.899,1.304,0.029,1.101,1,0,0,0,0
BVR,50,2017-08-17 12:00:00,0.1,0.752,0.036,0.419,0.003,1,0,0,0,0
BVR,50,2017-08-17 12:00:00,3,0.76,0.058,0.169,0.006,1,0,0,0,0
BVR,50,2017-08-17 12:00:00,6,4.369,1.906,4.492,1.978,1,0,0,0,0
BVR,50,2017-08-17 12:00:00,9,16.933,2.594,16.304,2.54,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,0.1,0.391,0.015,0.191,0.008,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,1.6,0.378,0.012,0.157,0.003,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,3.8,0.31,0.036,0.044,0.021,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,5,1.171,0.856,0.022,0.746,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,6.2,0.803,0.493,0.053,0.349,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,8,1.725,1.261,0.023,1.063,1,0,0,0,0
FCR,50,2017-08-21 12:00:00,9,0.88,0.505,0.037,0.348,1,0,0,0,0
BVR,50,2017-08-24 12:00:00,0.1,,,,,1,2,2,2,2
BVR,50,2017-08-24 12:00:00,3,,,,,1,2,2,2,2
BVR,50,2017-08-24 12:00:00,6,,,,,1,2,2,2,2
BVR,50,2017-08-24 12:00:00,9,,,,,1,2,2,2,2
FCR,50,2017-08-28 12:00:00,0.1,0.436,0.018,0.083,0.007,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,1.6,0.413,0.017,0.076,0.003,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,3.8,0.407,0.02,0.097,0.003,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,5,0.502,0.455,0.031,0.347,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,6.2,1.093,0.838,0.036,0.785,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,8,1.839,1.409,0.043,1.239,1,0,0,0,0
FCR,50,2017-08-28 12:00:00,9,1.828,1.434,0.036,1.251,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,0.1,0.425,0.031,0.062,0.007,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,1.6,0.424,0.03,0.063,0.002,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,3.8,0.444,0.039,0.071,0.002,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,5,0.878,0.619,0.037,0.658,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,6.2,1.067,0.553,0.058,0.287,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,8,2.083,1.491,0.036,1.309,1,0,0,0,0
FCR,50,2017-09-04 12:00:00,9,1.807,1.275,0.053,1.103,1,0,0,0,0
BVR,50,2017-09-05 12:00:00,0.1,0.55,0.052,0.161,0.003,1,0,0,0,0
BVR,50,2017-09-05 12:00:00,3,0.564,0.078,0.123,0.003,1,0,0,0,0
BVR,50,2017-09-05 12:00:00,6,2.269,1.487,1.983,1.322,1,0,0,0,0
BVR,50,2017-09-05 12:00:00,9,14.879,2.309,16.25,2.382,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,0.1,0.479,0.045,0.04,0.006,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,1.6,0.551,0.044,0.111,0.003,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,3.8,0.486,0.043,0.036,0.003,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,5,1.171,1.229,0.077,1.197,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,6.2,1.67,1.125,0.021,0.956,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,8,2.186,1.564,0.049,1.425,1,0,0,0,0
FCR,50,2017-09-11 12:00:00,9,1.303,0.623,0.046,0.542,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,0.1,0.17,0.024,0.021,0.006,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,1.6,0.213,0.025,0.019,0.002,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,3.8,0.322,0.034,0.016,0.002,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,5,0.68,0.117,0.016,0.208,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,6.2,1.172,1.34,0.026,1.334,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,8,1.604,1.634,0.026,1.489,1,0,0,0,0
FCR,50,2017-09-18 12:00:00,9,1.683,1.645,0.023,1.492,1,0,0,0,0
BVR,50,2017-09-19 12:00:00,0.1,0.586,0.089,0.223,0.002,1,0,0,0,0
BVR,50,2017-09-19 12:00:00,3,0.556,0.105,0.084,0.007,1,0,0,0,0
BVR,50,2017-09-19 12:00:00,6,4.128,1.407,3.911,1.562,1,0,0,0,0
BVR,50,2017-09-19 12:00:00,9,21.711,2.671,23.045,2.706,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,0.1,0.19,0.022,0.037,0.006,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,1.6,0.19,0.02,0.034,0.002,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,3.8,0.307,0.04,0.008,0.006,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,5,1.685,1.573,0.013,1.422,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,6.2,0.964,1.34,0.023,1.239,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,8,1.339,1.667,0.012,1.52,1,0,0,0,0
FCR,50,2017-09-25 12:00:00,9,1.343,1.675,0.014,1.544,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,0.1,0.294,0.025,0.044,0.004,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,1.6,0.293,0.022,0.114,0.003,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,3.8,0.312,0.022,0.053,0.001,1,0,0,0,3
FCR,50,2017-10-02 12:00:00,5,0.857,0.894,0.024,0.691,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,6.2,1.059,1.256,0.014,1.035,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,8,1.201,1.683,0.018,1.547,1,0,0,0,0
FCR,50,2017-10-02 12:00:00,9,1.241,1.707,0.015,1.563,1,0,0,0,0
BVR,50,2017-10-03 12:00:00,0.1,0.57,0.06,0.116,0.001,1,0,0,0,3
